,year,title
10487,2023,Molecular Characterization of a Recombinant Isolate of Tomato Leaf Curl New Delhi Virus Associated with Severe Outbreaks in Zucchini Squash in Southern Italy
10488,2023,Fertility loss in senescing Arabidopsis ovules is controlled by the maternal sporophyte via a NAC transcription factor triad
10489,2023,Towards a Service-based Adaptable Data Layer for Cloud Workflows
10490,2023,Integrated Digital Library System for Long Documents and their Elements
10491,2023,Distinctly different gut microbiota in Japanese badgers and Japanese raccoon dogs despite sharing similar food habits and environments
10492,2023,Mir-183 functions as an oncogene via decreasing PTEN in breast cancer cells
10493,2023,Galaxy for open-source computational drug discovery solutions
10494,2023,A High Performance Computing Platform for Big Biological Data Analysis
10495,2023,Deep relationships between bacterial community and polycyclic aromatic hydrocarbons in soil profiles near typical coking plants
10496,2023,"DNAscan2: a versatile, scalable, and user-friendly analysis pipeline for human next-generation sequencing data"
10497,2023,Connexin 43-mediated neurovascular interactions regulate neurogenesis in the adult brain subventricular zone
10498,2023,"Uncovering the gastrointestinal passage, intestinal epithelial cellular uptake and AGO2 loading of milk miRNAs in neonates using xenomiRs as tracers."
10499,2023,"Fusion of blockchain and IoT in scientific publishing: Taxonomy, tools, and future directions"
10500,2022,Navigating bottlenecks and trade-offs in genomic data analysis
10501,2022,P53 maintains gallid alpha herpesvirus 1 replication by direct regulation of nucleotide metabolism and ATP synthesis through its target genes
10502,2022,Implementation of Workflow Engine on BRIN HPC Infrastructure
10503,2022,Identification of Novel Transcripts and Exons by RNA-Seq of Transcriptome in Durio zibethinus Murr
10504,2022,Genotyping of the rare Para-Bombay blood group in southern Thailand
10505,2022,Black corn (Zea mays L.) flour has the potential to improve the gut microbiota composition and goblet cell proliferation in mice fed a high-fat diet.
10506,2022,Identification of Ensifer meliloti genes required for survival during peat-based bioinoculant maturation by STM-seq
10507,2022,Dynamic regulation of the transcriptome and proteome of the equine embryo during maternal recognition of pregnancy
10508,2022,Oviductal Extracellular Vesicles Enhance Porcine In Vitro Embryo Development by Modulating the Embryonic Transcriptome
10509,2022,MuDoGeR: Multi-Domain Genome Recovery from metagenomes made easy
10510,2022,Generation of synthetic antibody fragments with optimal complementarity determining region lengths for Notch-1 recognition
10511,2022,Characterization of chicken p53 transcriptional function via parallel genome-wide chromatin occupancy and gene expression analysis
10512,2022,SOX9 reprograms endothelial cells by altering the chromatin landscape
10513,2022,Hiplot: a comprehensive and easy-to-use web service for boosting publication-ready biomedical data visualization
10514,2022,Dissecting the invasion of Galleria mellonella by Yersinia enterocolitica reveals metabolic adaptations and a role of a phage lysis cassette in insect killing
10515,2022,Derivation and Characterization of Endothelial Cells from Porcine Induced Pluripotent Stem Cells
10516,2022,The Arabidopsis endosperm is a temperature-sensing tissue that implements seed thermoinhibition through phyB
10517,2022,High-Resolution Mapping of Barley mild mosaic virus Resistance Gene rym15
10518,2022,"DNAscan2: a versatile, scalable, and user-friendly analysis pipeline for next-generation sequencing data"
10519,2022,Daily patterns in parasite processes: diel variation in fish louse transcriptomes.
10520,2022,"Fibrella aquatilis sp. nov., Fibrella rubiginis sp. nov. and Fibrella forsythiae sp. nov., isolated from freshwater, rusty iron and forsythia flower."
10521,2022,Short- term effect of probiotic Lactobacillus reuteri consumption on the salivary microbiome profile of subjects undergoing orthodontic treatment with fixed appliances
10522,2022,PFT-α inhibits gallid alpha herpesvirus 1 replication by repressing host nucleotide metabolism and ATP synthesis.
10523,2022,Hiplot: a comprehensive and easy-to-use web service boosting publication-ready biomedical data visualization
10524,2022,Connexin 43-mediated Neurovascular Interactions Regulate Neurogenesis in the Adult Brain Subventricular Zone
10525,2022,Evolutionarily conserved bacterial effectors hijack abscisic acid signaling to induce an aqueous environment in the apoplast.
10526,2022,Caenorhabditis elegans Parkin: Regulators of its abundance and role in autophagy-lysosomal dynamics
10527,2022,Data Integration Challenges for Machine Learning in Precision Medicine
10528,2021,"SARS-CoV-2 Circulation, Guinea, March 2020–July 2021"
10529,2021,Heterogeneity in the Epigenetic Landscape of Murine Testis-Specific Histone Variants TH2A and TH2B Sharing the Same Bi-Directional Promoter
10530,2021,Elevated loading rates as a low operational intensity and small land footprint design strategy to achieve partial nitritation
10531,2021,Diversity of Oral Microbiome of Women From Urban and Rural Areas of Indonesia: A Pilot Study
10532,2021,Immuno-informatics guided designing of a multi-epitope vaccine against Dengue and Zika
10533,2021,"Self-inactivating, all-in-one AAV vectors for precision Cas9 genome editing via homology-directed repair in vivo"
10534,2021,Introduction to Bioinformatics Resources for Post-transcriptional Regulation of Gene Expression.
10535,2021,The Arabidopsis mature endosperm promotes seedling cuticle formation via release of sulfated peptides.
10536,2021,"Events linked to Geosmin and 2-methylisoborneol (2-MIB) in a Water Supply in the State of Rio de Janeiro, Brazil: a case study"
10537,2021,Determining extracellular vesicles properties and miRNA cargo variability in bovine milk from healthy cows and cows undergoing subclinical mastitis
10538,2021,Uptake of xenobiotic milk induces microRNA profile changes in the neonate intestine
10539,2021,Toxin Induction or Inhibition of Transcription or Translation Posttreatment Increases Persistence to Fluoroquinolones
10540,2021,Foxo1 controls gut homeostasis and commensalism by regulating mucus secretion
10541,2021,Building Service Compositions Based on data on Use of Services by Users
10542,2021,Duplication and Functional Divergence of Branched-Chain Amino Acid Biosynthesis Genes in Aspergillus nidulans
10543,2021,Microbiome Analysis Reveals Microecological Balance in the Emerging Rice–Crayfish Integrated Breeding Mode
10544,2021,Biostatistical prediction of genes essential for growth of Anaplasma phagocytophilum in a human promyelocytic cell line using a random transposon mutant library.
10545,2021,Transcriptome comparison of dengue-susceptible and -resistant field derived strains of Colombian Aedes aegypti using RNA-sequencing
10546,2021,Gut microbiota composition in health-care facility-and community-onset diarrheic patients with Clostridioides difficile infection
10547,2021,Semi-supervised peak calling with SPAN and JBR genome browser
10548,2021,A Web-Based Tool for Automatic Detection and Visualization of DNA Differentially Methylated Regions
10549,2021,Nuclear localisation of West Nile virus NS5 protein modulates host gene expression.
10550,2021,"Eventos atrelados a Geosmina e 2-metilisoborneol (2-MIB) em Manancial de Abastecimento do Estado do Rio de Janeiro, Brasil: estudo de caso"
10551,2021,"Draft Genome Sequence of Bacillus albus Strain IB84, Isolated from Mexican Soil"
10552,2021,Whole genome resequencing data enables a targeted SNP panel for conservation and aquaculture of Oreochromis cichlid fishes
10553,2021,Polarization of avian macrophages upon avian flavivirus infection.
10554,2021,Efficient chito‐oligosaccharide utilization requires two TonB‐dependent transporters and one hexosaminidase in Cellvibrio japonicus
10555,2021,A diet-specific microbiota drives Salmonella Typhimurium to adapt its in vivo response to plant-derived substrates
10556,2021,MutVis: Automated framework for analysis and visualization of mutational signatures in pathogenic bacterial strains.
10557,2021,"Draft Genome Sequence of Bacillus toyonensis Strain GM18, Isolated from Agricultural Soil"
10558,2021,Ten simple rules for quick and dirty scientific programming
10559,2021,Genetic Polymorphisms in Activating Transcription Factor 3 Binding Site and the Prognosis of Early-Stage Non-Small Cell Lung Cancer
10560,2021,Putting Proteomics Into Immunotherapy for Glioblastoma
10561,2021,Temporal Dynamics of Chronic Inflammation on the Cecal Microbiota in IL-10-/- Mice
10562,2021,GalaxyTrakr: a distributed analysis tool for public health whole genome sequence data accessible to non-bioinformaticians
10563,2021,Analyzing the G3BP-like gene family of Arabidopsis thaliana in early turnip mosaic virus infection
10564,2021,Incomplete proline catabolism drives premature sperm aging
10565,2021,The micro-RNA content of unsorted cryopreserved bovine sperm and its relation to the fertility of sperm after sex-sorting
10566,2021,HDAC inhibitors improve CRISPR-mediated HDR editing efficiency in iPSCs
10567,2021,iAnalysis V1.0: An Interactive Analysis Service System
10568,2020,Interaction of preimplantation factor with the global bovine endometrial transcriptome
10569,2020,Mutation in histone deacetylase HDA-3 leads to shortened locomotor healthspan in Caenorhabditis elegans
10570,2020,Dinucleosome specificity and allosteric switch of the ISW1a ATP-dependent chromatin remodeler in transcription regulation
10571,2020,An Estimate of the Similarities in Genome Sequencing Concepts
10572,2020,"Alphaherpesvirus Genomics: Past, Present and Future."
10573,2020,Trans-Ancestral Fine-Mapping and Epigenetic Annotation as Tools to Delineate Functionally Relevant Risk Alleles at IKZF1 and IKZF3 in Systemic Lupus Erythematosus
10574,2020,Fungal and bacterial microbiome dysbiosis and imbalance of trans-kingdom network in asthma
10575,2020,Analysis of Holhymenia histrio genome provides insight into the satDNA evolution in an insect with holocentric chromosomes
10576,2020,Differential Gut Microbiota and Fecal Metabolites Related With the Clinical Subtypes of Myasthenia Gravis
10577,2020,A Visual Framework of Meta Genomic Analysis on Variations of Whole SARS-CoV-2 Sequences
10578,2020,Characterization of Highly Mucus-Adherent Non-GMO Derivatives of Lacticaseibacillus rhamnosus GG
10579,2020,Global exploration of the metabolic requirements of gallid alphaherpesvirus 1
10580,2020,Insights from Population Genomics to Enhance and Sustain Biological Control of Insect Pests
10581,2020,The gut mycobiota of rural and urban individuals is shaped by geography
10582,2020,Folding Keratin Gene Clusters during Skin Regional Specification.
10583,2020,MutantHuntWGS: A Pipeline for Identifying Saccharomyces cerevisiae Mutations
10584,2020,An in vivo functional genomics screen of nuclear receptors and their co-regulators identifies FOXA1 as an essential gene in lung tumorigenesis
10585,2020,Wing morphology predicts individual niche specialization in Pteronotus mesoamericanus (Mammalia: Chiroptera)
10586,2020,BIOMEX: an interactive workflow for (single cell) omics data interpretation and visualization
10587,2020,Bisphenol A Exposure in utero Disrupts Hypothalamic Gene Expression Particularly Genes Suspected in Autism Spectrum Disorders and Neuron and Hormone Signaling
10588,2020,Upregulation of ATG7 attenuates motor neuron dysfunction associated with depletion of TARDBP/TDP-43
10589,2020,"Interactions between antenatal sulfadoxine-pyrimethamine, drug-resistant Plasmodium falciparum parasites and delivery outcomes in Malawi."
10590,2020,The gut microbiota of rural and urban individuals is shaped by geography and lifestyle
10591,2020,Integrative analysis of gut microbiome and metabolites revealed novel mechanisms of intestinal Salmonella carriage in chicken
10592,2020,"New Insights Into Acidithiobacillus thiooxidans Sulfur Metabolism Through Coupled Gene Expression, Solution Chemistry, Microscopy, and Spectroscopy Analyses"
